id_district;district;location_type;location_detail;location_name;location_number;greenarea_ZV_roadtrees _AV;species;number_of_trees;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Colonia;;Codorniz;;ZV;Cedrus deodara;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Comillas;;ZV;Ginkgo biloba;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Comillas;;ZV;Liquidambar styraciflua;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Comillas;;ZV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Comillas;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Acer freemanii;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Acer pseudoplatanus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Albizia julibrissin;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Celtis australis;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Ginkgo biloba;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Melia azedarach;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Morus alba 'Fruitless';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV;Robinia pseudoacacia;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jardines;;Enrique Morente;;ZV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Eugenia de Montijo;;ZV;Acer platanoides 'Crimson King';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Eugenia de Montijo;;ZV;Fraxinus angustifolia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Eugenia de Montijo;;ZV;Fraxinus angustifolia 'Raywood';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Eugenia de Montijo;;ZV;Liquidambar styraciflua;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Eugenia de Montijo;;ZV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jard°n;;Horneros;;ZV;Cercis siliquastrum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Jacinto Verdaguer;;ZV;Cupressus sempervirens;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Calle;;Jacobeo - camino de Las Cruces;;ZV;Pyrus calleryana;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;de la;La Peseta;;ZV;Koelreuteria paniculata;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;de la;La Peseta;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jard°n;;Las Cuestas;;ZV;Acer pseudoplatanus;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jard°n;;Las Cuestas;;ZV;Pyrus calleryana;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jard°n;;Las Cuestas;;ZV;Quercus rubra;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jardines;;Lonja de La Seda;;ZV;Acer monspessulanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jardines;;Lonja de La Seda;;ZV;Catalpa bungei;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jardines;;Lonja de La Seda;;ZV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jardines;;Lonja de La Seda;;ZV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jard°n;;Los Pozuelos (7.1);;ZV;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Plaza;;Melisa;;ZV;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Avenida;;Nuestra Se§ora de F†tima (isletas);;ZV;Ligustrum japonicum;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Avenida;de la;Peseta (mediana);;ZV;Celtis australis;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;San Isidro;;ZV;Callistemon lanceolatus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;San Isidro;;ZV;Liquidambar styraciflua;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Santa Rita;;ZV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;de la;Volater°a y Entorno (5.1);;ZV;Firmiana simplex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Volater°a y Entorno (5.1);;ZV;Robinia pseudoacacia 'Casque rouge';8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Volater°a y Entorno (6.6);;ZV;Malus floribunda;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Plaza;de;Carabanchel;;ZV ;Lagerstroemia indica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Plaza;de;Carabanchel;;ZV ;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV ;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV ;Carpinus betulus 'Fastigiata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV ;Firmiana simplex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Emperatriz Mar°a de Austria;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Calle;;Girasol;;ZV ;Acer platanoides 'Crimson King';5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;de la;La Peseta;;ZV ;Cercis siliquastrum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;de la;La Peseta;;ZV ;Firmiana simplex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Calle;;Nueva V°a Lusitana (mediana);;ZV ;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Colonia;;Parque Eugenia De Montijo;;ZV ;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Jard°n;;P†rroco Antonio Varela;;ZV ;Koelreuteria paniculata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Plaza;;Roger de Lauria;;ZV ;Koelreuteria paniculata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Paseo;;San Ill†n (talud);;ZV ;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Colonia;;San Vicente de Paul (calle Busaco);;ZV ;Hibiscus syriacus;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Colonia;;Virgen de Las Gracias;;ZV ;Acer freemanii;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Volater°a y Entorno (7.10);;ZV ;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Carabanchel;Parque;;Volater°a y Entorno (7.10);;ZV ;Lagerstroemia indica;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Alajate;;AV;Fraxinus ornus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Angel Zamorano;;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Angelus;;AV;Hibiscus sinensis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Antonio L¢pez;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Corind¢n;;AV;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Cristo de la Victoria;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Cristo de la Victoria;;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Doctor Sanch°s Ban£s;;AV;Pyrus calleryana;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Doctor Sanch°s Ban£s;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Eduardo Barreiros;;AV;Fraxinus angustifolia;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Empleo Juvenil;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;;Fueros;;AV;Tamarix gallica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Gran Avenida;;AV;Broussonetia papyrifera;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Gumersindo Azc†rate;;AV;Pyrus calleryana;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Magacela;;AV;Fraxinus angustifolia;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Marcelo Usera;;AV;Malus floribunda;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Marcelo Usera;;AV;Pyrus calleryana;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Matilde Gayo;;AV;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Mercedes Manj¢n;;AV;Catalpa bignonioides;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Plaza;;Minarete;;AV;Acer platanoides 'Crimson King';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Mirasierra;;AV;Acer pseudoplatanus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Moreja;;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Moreja;;AV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Oligisto;;AV;Fraxinus angustifolia;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;;Orcasur;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;;Orcasur - Mercado;;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;;Orcasur - Mercado;;AV;Fraxinus angustifolia;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;;Orcasur - plaza del Pueblo;;AV;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Oteiza;;AV;Catalpa bignonioides;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Padul;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Participaci¢n;;AV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Camino;de;Perales;;AV;Fraxinus angustifolia;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Periana;;AV;Fraxinus angustifolia;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Periana;;AV;Tilia platyphyllos;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;de la;Perla;;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Plan Parcial;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Pradolongo;;AV;Platanus x hybrida;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Remodelaci¢n;;AV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Remodelaci¢n de Almendrales 2;;AV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Retrasos;;AV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;de los;Rosales;;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Santuario;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Simca (acera viviendas);;AV;Fraxinus angustifolia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Talbot;;AV;Malus floribunda;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Teba;;AV;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Alzola;;ZV;Malus floribunda;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Alzola;;ZV;Prunus serrulata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Plaza;;Asambleas;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Col. La Chimenea;;ZV;Magnolia grandiflora;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Doctor Tolosa Latour - avenida de C¢rdoba;;ZV;Fraxinus ornus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Eduardo Barreiros - avenida de Andaluc°a;;ZV;Aesculus hippocastanum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Galiana;;ZV;Koelreuteria paniculata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Galiana;;ZV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Galiana;;ZV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Graena;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Hermenegildo Bielsa - Matilde Gayo;;ZV;Cupressus sempervirens;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;;;Junta Municipal de Usera;;ZV;Albizia julibrissin;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;;;Junta Municipal de Usera;;ZV;Liquidambar styraciflua;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;La Perla ;;ZV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Meseta;;ZV;Platanus x hybrida;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Meseta de Orcasitas II;;ZV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Mil Quinientas;;ZV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Plaza;;Movimiento Ciudadano;;ZV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Nuevo Pradolongo;;ZV;Catalpa bignonioides;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Nuevo Pradolongo;;ZV;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Oligisto;;ZV;Prunus avium;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Olof Palme;;ZV;Cupressocyparis leylandii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Orcasur;;ZV;Malus floribunda;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;de la;Perla - avenida San Ferm°n;;ZV;Pinus halepensis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Plan Parcial;;ZV;Acer platanoides;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Acer platanoides 'Crimson King';4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Acer pseudoplatanus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Albizia julibrissin;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Cedrus deodara;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Celtis australis;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Cupressocyparis leylandii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Cupressus sempervirens;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Fraxinus angustifolia;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Fraxinus ornus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Gleditsia triacanthos;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Koelreuteria paniculata;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Liquidambar styraciflua;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Melia azedarach;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Phoenix canariensis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Pinus pinea;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Prunus cerasifera pissardii;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Prunus dulcis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Prunus serrulata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Punica granatum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Robinia pseudoacacia;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo;;ZV;Sophora japonica;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Pradolongo (mesas ping - pong);;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Plaza;del;Pueblo;;ZV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Salud y Ahorro;;ZV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Avenida;;San Ferm°n;;zv;Ligustrum japonicum;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Santa Mar°a Reina;;ZV;Prunus serrulata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Simca ;Farola 5-6   V-11;ZV;Platanus x hybrida;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Tolosa - avenida de los Poblados;;ZV;Fraxinus ornus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Almendrales;;ZV ;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Plaza;;AndrÇs Arteaga;;ZV ;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Doctor Tolosa Latour;junto puente K16;ZV ;Acer platanoides 'Crimson King';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;A.V.C.;;Glorieta de M†laga - Nuevo Pradolongo;;ZV ;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Plaza;;Leire T-20;;ZV ;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Loja - colonia Orcasur;;ZV ;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Parque;;Meseta de Orcasitas;;ZV ;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Meseta Orcasitas I (plaza Asambleas);;ZV ;Platanus x hybrida;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Colonia;;Meseta Orcasitas II;;ZV ;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Usera;Calle;;Moreja;12 posterior;ZV ;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Avenida;;Albufera;;AV;Acer pseudoplatanus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Alora;;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Alora;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Benjam°n Palencia;;AV;Acer platanoides;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Bosco;;AV;Paulownia tomentosa;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Avenida;;Buenos Aires;;AV;Morus alba 'Fruitless';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Carlos Mart°n µlvarez;;AV;Malus floribunda;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Coin;;AV;Broussonetia papyrifera;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Eduardo Rojo;;AV;Malus floribunda;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Garc°a Miranda;;AV;Prunus avium;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Hermanos Trueba;;AV;Malus floribunda;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Hermanos Trueba;;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Higinio Rodr°guez;;AV;Malus floribunda;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Puente de Vallecas;Calle;;Javier de Miguel;;AV;Acer platanoides;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
